path,label,dataset,speaker,split,utt_id,level,lang
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\11_IWW_DIS_SPA.wav,disgust,ses_sd,sessd_11_IWW,all,11_IWW_DIS_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\11_IWW_FEA_SPA.wav,fear,ses_sd,sessd_11_IWW,all,11_IWW_FEA_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\11_IWW_HAP_SPA.wav,joy,ses_sd,sessd_11_IWW,all,11_IWW_HAP_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\11_IWW_NEU_SPA.wav,neutral,ses_sd,sessd_11_IWW,all,11_IWW_NEU_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\11_IWW_SAD_SPA.wav,sadness,ses_sd,sessd_11_IWW,all,11_IWW_SAD_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\11_TAI_ANG_SPA.wav,anger,ses_sd,sessd_11_TAI,all,11_TAI_ANG_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\11_TAI_DIS_SPA.wav,disgust,ses_sd,sessd_11_TAI,all,11_TAI_DIS_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\11_TAI_FEA_SPA.wav,fear,ses_sd,sessd_11_TAI,all,11_TAI_FEA_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\11_TAI_HAP_SPA.wav,joy,ses_sd,sessd_11_TAI,all,11_TAI_HAP_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\11_TAI_NEU_SPA.wav,neutral,ses_sd,sessd_11_TAI,all,11_TAI_NEU_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\11_TAI_SAD_SPA.wav,sadness,ses_sd,sessd_11_TAI,all,11_TAI_SAD_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\11_TSI_ANG_SPA.wav,anger,ses_sd,sessd_11_TSI,all,11_TSI_ANG_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\11_TSI_DIS_SPA.wav,disgust,ses_sd,sessd_11_TSI,all,11_TSI_DIS_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\11_TSI_FEA_SPA.wav,fear,ses_sd,sessd_11_TSI,all,11_TSI_FEA_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\11_TSI_HAP_SPA.wav,joy,ses_sd,sessd_11_TSI,all,11_TSI_HAP_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\11_TSI_NEU_SPA.wav,neutral,ses_sd,sessd_11_TSI,all,11_TSI_NEU_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\11_TSI_SAD_SPA.wav,sadness,ses_sd,sessd_11_TSI,all,11_TSI_SAD_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\12_DFA_ANG_SPA.wav,anger,ses_sd,sessd_12_DFA,all,12_DFA_ANG_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\12_DFA_DIS_SPA.wav,disgust,ses_sd,sessd_12_DFA,all,12_DFA_DIS_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\12_DFA_FEA_SPA.wav,fear,ses_sd,sessd_12_DFA,all,12_DFA_FEA_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\12_DFA_HAP_SPA.wav,joy,ses_sd,sessd_12_DFA,all,12_DFA_HAP_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\12_DFA_NEU_SPA.wav,neutral,ses_sd,sessd_12_DFA,all,12_DFA_NEU_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\12_DFA_SAD_SPA.wav,sadness,ses_sd,sessd_12_DFA,all,12_DFA_SAD_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\12_IEO_ANG_SPA.wav,anger,ses_sd,sessd_12_IEO,all,12_IEO_ANG_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\12_IEO_DIS_SPA.wav,disgust,ses_sd,sessd_12_IEO,all,12_IEO_DIS_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\12_IEO_FEA_SPA.wav,fear,ses_sd,sessd_12_IEO,all,12_IEO_FEA_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\12_IEO_HAP_SPA.wav,joy,ses_sd,sessd_12_IEO,all,12_IEO_HAP_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\12_IEO_NEU_SPA.wav,neutral,ses_sd,sessd_12_IEO,all,12_IEO_NEU_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\12_IEO_SAD_SPA.wav,sadness,ses_sd,sessd_12_IEO,all,12_IEO_SAD_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\12_IWW_ANG_SPA.wav,anger,ses_sd,sessd_12_IWW,all,12_IWW_ANG_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\12_IWW_DIS_SPA.wav,disgust,ses_sd,sessd_12_IWW,all,12_IWW_DIS_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\12_IWW_FEA_SPA.wav,fear,ses_sd,sessd_12_IWW,all,12_IWW_FEA_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\12_IWW_HAP_SPA.wav,joy,ses_sd,sessd_12_IWW,all,12_IWW_HAP_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\12_IWW_NEU_SPA.wav,neutral,ses_sd,sessd_12_IWW,all,12_IWW_NEU_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\12_IWW_SAD_SPA.wav,sadness,ses_sd,sessd_12_IWW,all,12_IWW_SAD_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\12_TAI_ANG_SPA.wav,anger,ses_sd,sessd_12_TAI,all,12_TAI_ANG_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\12_TAI_DIS_SPA.wav,disgust,ses_sd,sessd_12_TAI,all,12_TAI_DIS_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\12_TAI_FEA_SPA.wav,fear,ses_sd,sessd_12_TAI,all,12_TAI_FEA_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\12_TAI_HAP_SPA.wav,joy,ses_sd,sessd_12_TAI,all,12_TAI_HAP_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\12_TAI_NEU_SPA.wav,neutral,ses_sd,sessd_12_TAI,all,12_TAI_NEU_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\12_TAI_SAD_SPA.wav,sadness,ses_sd,sessd_12_TAI,all,12_TAI_SAD_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\12_TSI_ANG_SPA.wav,anger,ses_sd,sessd_12_TSI,all,12_TSI_ANG_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\12_TSI_DIS_SPA.wav,disgust,ses_sd,sessd_12_TSI,all,12_TSI_DIS_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\12_TSI_FEA_SPA.wav,fear,ses_sd,sessd_12_TSI,all,12_TSI_FEA_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\12_TSI_HAP_SPA.wav,joy,ses_sd,sessd_12_TSI,all,12_TSI_HAP_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\12_TSI_NEU_SPA.wav,neutral,ses_sd,sessd_12_TSI,all,12_TSI_NEU_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\12_TSI_SAD_SPA.wav,sadness,ses_sd,sessd_12_TSI,all,12_TSI_SAD_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\13_DFA_ANG_SPA.wav,anger,ses_sd,sessd_13_DFA,all,13_DFA_ANG_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\13_DFA_DIS_SPA.wav,disgust,ses_sd,sessd_13_DFA,all,13_DFA_DIS_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\13_DFA_FEA_SPA.wav,fear,ses_sd,sessd_13_DFA,all,13_DFA_FEA_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\13_DFA_HAP_SPA.wav,joy,ses_sd,sessd_13_DFA,all,13_DFA_HAP_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\13_DFA_NEU_SPA.wav,neutral,ses_sd,sessd_13_DFA,all,13_DFA_NEU_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\13_DFA_SAD_SPA.wav,sadness,ses_sd,sessd_13_DFA,all,13_DFA_SAD_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\13_IEO_ANG_SPA.wav,anger,ses_sd,sessd_13_IEO,all,13_IEO_ANG_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\13_IEO_DIS_SPA.wav,disgust,ses_sd,sessd_13_IEO,all,13_IEO_DIS_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\13_IEO_FEA_SPA.wav,fear,ses_sd,sessd_13_IEO,all,13_IEO_FEA_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\13_IEO_HAP_SPA.wav,joy,ses_sd,sessd_13_IEO,all,13_IEO_HAP_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\13_IEO_NEU_SPA.wav,neutral,ses_sd,sessd_13_IEO,all,13_IEO_NEU_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\13_IEO_SAD_SPA.wav,sadness,ses_sd,sessd_13_IEO,all,13_IEO_SAD_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\13_IWW_ANG_SPA.wav,anger,ses_sd,sessd_13_IWW,all,13_IWW_ANG_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\13_IWW_DIS_SPA.wav,disgust,ses_sd,sessd_13_IWW,all,13_IWW_DIS_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\13_IWW_FEA_SPA.wav,fear,ses_sd,sessd_13_IWW,all,13_IWW_FEA_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\13_IWW_HAP_SPA.wav,joy,ses_sd,sessd_13_IWW,all,13_IWW_HAP_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\13_IWW_NEU_SPA.wav,neutral,ses_sd,sessd_13_IWW,all,13_IWW_NEU_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\13_IWW_SAD_SPA.wav,sadness,ses_sd,sessd_13_IWW,all,13_IWW_SAD_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\13_TAI_ANG_SPA.wav,anger,ses_sd,sessd_13_TAI,all,13_TAI_ANG_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\13_TAI_DIS_SPA.wav,disgust,ses_sd,sessd_13_TAI,all,13_TAI_DIS_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\13_TAI_FEA_SPA.wav,fear,ses_sd,sessd_13_TAI,all,13_TAI_FEA_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\13_TAI_HAP_SPA.wav,joy,ses_sd,sessd_13_TAI,all,13_TAI_HAP_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\13_TAI_NEU_SPA.wav,neutral,ses_sd,sessd_13_TAI,all,13_TAI_NEU_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\13_TAI_SAD_SPA.wav,sadness,ses_sd,sessd_13_TAI,all,13_TAI_SAD_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\13_TSI_ANG_SPA.wav,anger,ses_sd,sessd_13_TSI,all,13_TSI_ANG_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\13_TSI_DIS_SPA.wav,disgust,ses_sd,sessd_13_TSI,all,13_TSI_DIS_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\13_TSI_FEA_SPA.wav,fear,ses_sd,sessd_13_TSI,all,13_TSI_FEA_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\13_TSI_HAP_SPA.wav,joy,ses_sd,sessd_13_TSI,all,13_TSI_HAP_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\13_TSI_NEU_SPA.wav,neutral,ses_sd,sessd_13_TSI,all,13_TSI_NEU_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\13_TSI_SAD_SPA.wav,sadness,ses_sd,sessd_13_TSI,all,13_TSI_SAD_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\14_DFA_ANG_SPA.wav,anger,ses_sd,sessd_14_DFA,all,14_DFA_ANG_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\14_DFA_DIS_SPA.wav,disgust,ses_sd,sessd_14_DFA,all,14_DFA_DIS_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\14_DFA_FEA_SPA.wav,fear,ses_sd,sessd_14_DFA,all,14_DFA_FEA_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\14_DFA_HAP_SPA.wav,joy,ses_sd,sessd_14_DFA,all,14_DFA_HAP_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\14_DFA_NEU_SPA.wav,neutral,ses_sd,sessd_14_DFA,all,14_DFA_NEU_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\14_DFA_SAD_SPA.wav,sadness,ses_sd,sessd_14_DFA,all,14_DFA_SAD_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\14_IEO_ANG_SPA.wav,anger,ses_sd,sessd_14_IEO,all,14_IEO_ANG_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\14_IEO_DIS_SPA.wav,disgust,ses_sd,sessd_14_IEO,all,14_IEO_DIS_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\14_IEO_FEA_SPA.wav,fear,ses_sd,sessd_14_IEO,all,14_IEO_FEA_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\14_IEO_HAP_SPA.wav,joy,ses_sd,sessd_14_IEO,all,14_IEO_HAP_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\14_IEO_NEU_SPA.wav,neutral,ses_sd,sessd_14_IEO,all,14_IEO_NEU_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\14_IEO_SAD_SPA.wav,sadness,ses_sd,sessd_14_IEO,all,14_IEO_SAD_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\14_IWW_ANG_SPA.wav,anger,ses_sd,sessd_14_IWW,all,14_IWW_ANG_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\14_IWW_DIS_SPA.wav,disgust,ses_sd,sessd_14_IWW,all,14_IWW_DIS_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\14_IWW_FEA_SPA.wav,fear,ses_sd,sessd_14_IWW,all,14_IWW_FEA_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\14_IWW_HAP_SPA.wav,joy,ses_sd,sessd_14_IWW,all,14_IWW_HAP_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\14_IWW_NEU_SPA.wav,neutral,ses_sd,sessd_14_IWW,all,14_IWW_NEU_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\14_IWW_SAD_SPA.wav,sadness,ses_sd,sessd_14_IWW,all,14_IWW_SAD_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\14_TAI_ANG_SPA.wav,anger,ses_sd,sessd_14_TAI,all,14_TAI_ANG_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\14_TAI_DIS_SPA.wav,disgust,ses_sd,sessd_14_TAI,all,14_TAI_DIS_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\14_TAI_FEA_SPA.wav,fear,ses_sd,sessd_14_TAI,all,14_TAI_FEA_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\14_TAI_HAP_SPA.wav,joy,ses_sd,sessd_14_TAI,all,14_TAI_HAP_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\14_TAI_NEU_SPA.wav,neutral,ses_sd,sessd_14_TAI,all,14_TAI_NEU_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\14_TAI_SAD_SPA.wav,sadness,ses_sd,sessd_14_TAI,all,14_TAI_SAD_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\14_TSI_ANG_SPA.wav,anger,ses_sd,sessd_14_TSI,all,14_TSI_ANG_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\14_TSI_DIS_SPA.wav,disgust,ses_sd,sessd_14_TSI,all,14_TSI_DIS_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\14_TSI_FEA_SPA.wav,fear,ses_sd,sessd_14_TSI,all,14_TSI_FEA_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\14_TSI_HAP_SPA.wav,joy,ses_sd,sessd_14_TSI,all,14_TSI_HAP_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\14_TSI_NEU_SPA.wav,neutral,ses_sd,sessd_14_TSI,all,14_TSI_NEU_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\14_TSI_SAD_SPA.wav,sadness,ses_sd,sessd_14_TSI,all,14_TSI_SAD_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\15_DFA_ANG_SPA.wav,anger,ses_sd,sessd_15_DFA,all,15_DFA_ANG_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\15_DFA_DIS_SPA.wav,disgust,ses_sd,sessd_15_DFA,all,15_DFA_DIS_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\15_DFA_FEA_SPA.wav,fear,ses_sd,sessd_15_DFA,all,15_DFA_FEA_SPA,,SPA
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ses_sd\15_DFA_HAP_SPA.wav,joy,ses_sd,sessd_15_DFA,all,15_DFA_HAP_SPA,,SPA
