path,label,dataset,speaker,split
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia33_utt5.mp4,neutral,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia33_utt6.mp4,neutral,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia33_utt7.mp4,neutral,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia33_utt8.mp4,joy,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia33_utt9.mp4,joy,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia340_utt0.mp4,neutral,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia341_utt0.mp4,neutral,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia342_utt0.mp4,neutral,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia342_utt1.mp4,neutral,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia342_utt10.mp4,anger,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia342_utt11.mp4,neutral,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia342_utt12.mp4,neutral,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia342_utt13.mp4,anger,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia342_utt14.mp4,neutral,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia342_utt15.mp4,joy,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia342_utt16.mp4,surprise,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia342_utt17.mp4,joy,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia342_utt18.mp4,neutral,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia342_utt19.mp4,neutral,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia342_utt2.mp4,neutral,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia342_utt3.mp4,neutral,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia342_utt4.mp4,neutral,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia342_utt5.mp4,joy,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia342_utt6.mp4,anger,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia342_utt7.mp4,joy,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia342_utt8.mp4,neutral,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia342_utt9.mp4,neutral,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia343_utt0.mp4,surprise,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia344_utt0.mp4,joy,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia344_utt1.mp4,neutral,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia344_utt10.mp4,surprise,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia344_utt11.mp4,joy,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia344_utt12.mp4,joy,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia344_utt13.mp4,neutral,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia344_utt14.mp4,surprise,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia344_utt15.mp4,disgust,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia344_utt2.mp4,neutral,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia344_utt3.mp4,neutral,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia344_utt4.mp4,surprise,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia344_utt6.mp4,joy,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia344_utt7.mp4,joy,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia344_utt8.mp4,fear,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia344_utt9.mp4,neutral,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia345_utt0.mp4,neutral,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia345_utt1.mp4,neutral,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia345_utt2.mp4,joy,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia345_utt3.mp4,neutral,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia345_utt4.mp4,joy,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia346_utt0.mp4,joy,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia346_utt1.mp4,surprise,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia346_utt2.mp4,surprise,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia346_utt3.mp4,neutral,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia346_utt4.mp4,neutral,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia346_utt5.mp4,surprise,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia346_utt6.mp4,neutral,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia347_utt0.mp4,sadness,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia347_utt1.mp4,neutral,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia347_utt10.mp4,sadness,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia347_utt11.mp4,neutral,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia347_utt2.mp4,surprise,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia347_utt3.mp4,neutral,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia347_utt4.mp4,sadness,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia347_utt5.mp4,neutral,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia347_utt6.mp4,surprise,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia347_utt7.mp4,sadness,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia347_utt8.mp4,surprise,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia347_utt9.mp4,sadness,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia348_utt0.mp4,joy,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia348_utt1.mp4,joy,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia348_utt2.mp4,joy,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia348_utt4.mp4,neutral,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia349_utt0.mp4,joy,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia349_utt1.mp4,joy,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia349_utt10.mp4,joy,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia349_utt11.mp4,surprise,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia349_utt2.mp4,joy,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia349_utt3.mp4,neutral,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia349_utt4.mp4,joy,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia349_utt5.mp4,joy,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia349_utt6.mp4,neutral,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia349_utt7.mp4,sadness,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia349_utt8.mp4,neutral,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia349_utt9.mp4,neutral,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia34_utt0.mp4,neutral,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia34_utt1.mp4,neutral,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia34_utt10.mp4,neutral,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia34_utt11.mp4,neutral,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia34_utt12.mp4,neutral,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia34_utt13.mp4,disgust,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia34_utt2.mp4,neutral,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia34_utt3.mp4,joy,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia34_utt4.mp4,neutral,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia34_utt5.mp4,neutral,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia34_utt6.mp4,neutral,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia34_utt7.mp4,neutral,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia34_utt8.mp4,neutral,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia34_utt9.mp4,surprise,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia350_utt0.mp4,neutral,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia350_utt1.mp4,joy,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia350_utt2.mp4,joy,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia350_utt3.mp4,joy,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia350_utt4.mp4,neutral,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia350_utt5.mp4,neutral,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia350_utt6.mp4,neutral,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia350_utt7.mp4,neutral,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia351_utt0.mp4,anger,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia351_utt1.mp4,surprise,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia351_utt10.mp4,anger,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia351_utt11.mp4,joy,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia351_utt12.mp4,anger,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia351_utt13.mp4,anger,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia351_utt14.mp4,surprise,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia351_utt15.mp4,joy,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia351_utt2.mp4,surprise,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia351_utt3.mp4,anger,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia351_utt4.mp4,fear,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia351_utt5.mp4,anger,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia351_utt6.mp4,fear,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia351_utt7.mp4,surprise,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia351_utt8.mp4,joy,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia351_utt9.mp4,anger,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia352_utt0.mp4,neutral,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia352_utt1.mp4,anger,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia352_utt2.mp4,joy,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia352_utt3.mp4,anger,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia352_utt4.mp4,neutral,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia352_utt5.mp4,joy,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia352_utt6.mp4,surprise,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia353_utt0.mp4,neutral,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia353_utt1.mp4,neutral,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia354_utt0.mp4,neutral,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia354_utt1.mp4,neutral,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia354_utt10.mp4,joy,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia354_utt11.mp4,neutral,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia354_utt12.mp4,neutral,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia354_utt13.mp4,neutral,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia354_utt14.mp4,anger,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia354_utt15.mp4,neutral,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia354_utt16.mp4,neutral,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia354_utt17.mp4,neutral,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia354_utt2.mp4,neutral,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia354_utt3.mp4,neutral,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia354_utt4.mp4,neutral,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia354_utt5.mp4,neutral,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia354_utt6.mp4,neutral,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia354_utt7.mp4,surprise,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia354_utt8.mp4,joy,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia354_utt9.mp4,neutral,meld,,train
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\meld\train\train_splits\dia355_utt0.mp4,sadness,meld,,train
